Date,Karup By (054764),Hagebro (001762),Nørkærbro (001767)
2016-01-05T02:27:00Z,NA,0.6289999999999996,NA
2016-01-05T02:42:00Z,NA,0.6289999999999996,NA
2016-01-05T02:57:00Z,NA,0.6289999999999996,NA
2016-01-05T03:12:00Z,NA,0.6289999999999996,NA
2016-01-05T03:27:00Z,NA,0.6289999999999996,NA
2016-01-05T03:42:00Z,NA,0.6289999999999996,NA
2016-01-05T03:57:00Z,NA,0.6289999999999996,NA
2016-01-05T04:12:00Z,NA,0.6189999999999998,NA
2016-01-05T04:27:00Z,NA,0.6189999999999998,NA
2016-01-05T04:42:00Z,NA,0.6189999999999998,NA
2016-01-05T04:57:00Z,NA,0.6189999999999998,NA
2016-01-05T05:12:00Z,NA,0.6189999999999998,NA
2016-01-05T05:27:00Z,NA,0.6189999999999998,NA
2016-01-05T05:42:00Z,NA,0.6189999999999998,NA
2016-01-05T05:57:00Z,NA,0.6189999999999998,NA
2016-01-05T06:12:00Z,NA,0.6189999999999998,NA
2016-01-05T06:27:00Z,NA,0.6189999999999998,NA
2016-01-05T06:42:00Z,NA,0.6189999999999998,NA
2016-01-05T06:57:00Z,NA,0.6189999999999998,NA
2016-01-05T07:12:00Z,NA,0.6189999999999998,NA
2016-01-05T07:27:00Z,NA,0.6189999999999998,NA
2016-01-05T07:42:00Z,NA,0.6189999999999998,NA
2016-01-05T07:57:00Z,NA,0.6189999999999998,NA
2016-01-05T08:12:00Z,NA,0.6189999999999998,NA
2016-01-05T08:27:00Z,NA,0.6189999999999998,NA
2016-01-05T08:42:00Z,NA,0.6189999999999998,NA
2016-01-05T08:57:00Z,NA,0.6189999999999998,NA
2016-01-05T09:12:00Z,NA,0.6189999999999998,NA
2016-01-05T09:27:00Z,NA,0.6189999999999998,NA
2016-01-05T09:42:00Z,NA,0.6129999999999995,NA
2016-01-05T09:57:00Z,NA,0.6129999999999995,NA
2016-01-05T10:12:00Z,NA,0.6129999999999995,NA
2016-01-05T10:27:00Z,NA,0.6129999999999995,NA
2016-01-05T10:42:00Z,NA,0.6129999999999995,NA
2016-01-05T10:57:00Z,NA,0.6129999999999995,NA
2016-01-05T11:12:00Z,NA,0.6129999999999995,NA
2016-01-05T11:27:00Z,NA,0.6129999999999995,NA
2016-01-05T11:42:00Z,NA,0.6129999999999995,NA
2016-01-05T11:57:00Z,NA,0.6129999999999995,NA
2016-01-05T12:12:00Z,NA,0.6129999999999995,NA
2016-01-05T12:27:00Z,NA,0.6129999999999995,NA
2016-01-05T12:42:00Z,NA,0.6129999999999995,NA
2016-01-05T12:57:00Z,NA,0.6129999999999995,NA
2016-01-05T13:12:00Z,NA,0.6129999999999995,NA
2016-01-05T13:27:00Z,NA,0.6129999999999995,NA
2016-01-05T13:42:00Z,NA,0.6129999999999995,NA
2016-01-05T13:57:00Z,NA,0.6129999999999995,NA
2016-01-05T14:12:00Z,NA,0.6129999999999995,NA
2016-01-05T14:27:00Z,NA,0.6129999999999995,NA
2016-01-05T14:42:00Z,NA,0.6129999999999995,NA
2016-01-05T14:57:00Z,NA,0.6129999999999995,NA
2016-01-05T15:12:00Z,NA,0.6129999999999995,NA
2016-01-05T15:27:00Z,NA,0.6129999999999995,NA
2016-01-05T15:42:00Z,NA,0.6129999999999995,NA
2016-01-05T15:57:00Z,NA,0.6129999999999995,NA
2016-01-05T16:12:00Z,NA,0.6129999999999995,NA
2016-01-05T16:27:00Z,NA,0.6129999999999995,NA
2016-01-05T16:42:00Z,NA,0.6129999999999995,NA
2016-01-05T16:57:00Z,NA,0.6129999999999995,NA
2016-01-05T17:12:00Z,NA,0.6129999999999995,NA
2016-01-05T17:27:00Z,NA,0.6129999999999995,NA
2016-01-05T17:42:00Z,NA,0.6129999999999995,NA
2016-01-05T17:57:00Z,NA,0.6129999999999995,NA
2016-01-05T18:12:00Z,NA,0.6129999999999995,NA
2016-01-05T18:27:00Z,NA,0.6129999999999995,NA
2016-01-05T18:42:00Z,NA,0.6129999999999995,NA
2016-01-05T18:57:00Z,NA,0.6129999999999995,NA
2016-01-05T19:12:00Z,NA,0.6129999999999995,NA
2016-01-05T19:27:00Z,NA,0.6129999999999995,NA
2016-01-05T19:42:00Z,NA,0.6129999999999995,NA
2016-01-05T19:57:00Z,NA,0.6129999999999995,NA
2016-01-05T20:12:00Z,NA,0.6129999999999995,NA
2016-01-05T20:27:00Z,NA,0.6129999999999995,NA
