Dato,Port 1,Port 2,Port 3,Port 4,Port 5,Port 6,Port 7,Port 8,Port 9,Port 10,Port 11,Port 12,Port 13,Port 14,Hændelse
2011-09-27T23:38:00Z,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,Udstrøm slut
2011-09-28T04:30:00Z,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,Udstrøm
2011-09-28T07:55:00Z,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,Besejling
2011-09-28T08:31:00Z,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,Udstrøm
2011-09-28T09:16:00Z,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,Arbejde sluse eller havn
2011-09-28T11:07:00Z,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,Oprensning
2011-09-28T13:07:00Z,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Fiskeriet
2011-09-28T17:39:00Z,NA,NA,NA,5,5,5,5,5,5,5,5,NA,NA,NA,Udstrøm
2011-09-28T19:11:00Z,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,Besejling
2011-09-28T19:49:00Z,NA,NA,NA,5,5,5,5,5,5,5,5,NA,NA,NA,Udstrøm
2011-09-29T00:01:00Z,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,Udstrøm slut
2011-09-29T13:44:00Z,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Fiskeriet
2011-09-29T20:36:00Z,NA,NA,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,Udstrøm
2011-09-29T21:10:00Z,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,5,NA,NA,NA,Udstrøm
2011-09-30T00:52:00Z,NA,NA,NA,0,NA,0,0,0,NA,0,0,0,NA,0,Udstrøm slut
2011-09-30T03:40:00Z,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,Fiskeriet
2011-09-30T05:54:00Z,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,NA,NA,Udstrøm
2011-09-30T08:02:00Z,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,Fiskeriet
2011-09-30T08:02:00Z,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,Udstrøm slut
2011-10-01T12:13:00Z,NA,NA,NA,5,5,NA,5,5,NA,5,NA,5,5,NA,Udstrøm
2011-10-01T13:39:00Z,NA,NA,NA,0,0,NA,0,0,NA,0,NA,0,0,NA,Udstrøm slut
2011-10-02T01:04:00Z,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,Udstrøm
2011-10-02T02:07:00Z,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,Udstrøm slut
2011-10-02T02:22:00Z,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Fiskeriet
2011-10-02T20:54:00Z,NA,NA,NA,5,5,5,5,5,5,5,5,NA,NA,NA,Udstrøm
2011-10-03T02:13:00Z,NA,NA,NA,0,0,0,0,0,0,0,0,NA,NA,NA,Udstrøm slut
2011-10-03T02:32:00Z,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Fiskeriet
2011-10-03T17:44:00Z,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arbejde sluse eller havn
2011-10-03T20:40:00Z,NA,NA,NA,NA,5,5,5,5,5,5,NA,5,NA,5,Indstrøm
2011-10-03T20:41:00Z,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Fiskeriet
2011-10-04T06:33:00Z,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,Test
2011-10-04T06:48:00Z,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,Test
2011-10-04T06:58:00Z,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,Test
2011-10-04T07:00:00Z,NA,NA,NA,NA,5,5,5,5,5,5,5,5,NA,NA,Ud og indstrøm
2011-10-04T14:24:00Z,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,Høj havvandstand
2011-10-04T22:34:00Z,NA,NA,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,Indstrøm
2011-10-11T06:29:00Z,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,Udstrøm
2011-10-11T06:39:00Z,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,Udstrøm slut
2011-10-11T11:26:00Z,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,Fiskeriet
2011-10-12T05:12:00Z,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,Udstrøm
2011-10-12T08:35:00Z,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,Udstrøm slut
2011-10-12T08:36:00Z,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,Fiskeriet
2011-10-12T17:33:00Z,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,Udstrøm
2011-10-13T01:00:00Z,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,Udstrøm slut
2011-10-13T05:36:00Z,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,Udstrøm
2011-10-13T08:55:00Z,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,Oprensning
2011-10-13T16:54:00Z,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Udstrøm
2011-10-13T18:48:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Besejling
2011-10-13T19:19:00Z,5,NA,5,NA,5,NA,5,5,NA,5,NA,5,NA,5,Udstrøm
2011-10-13T20:53:00Z,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,Udstrøm
2011-10-14T01:45:00Z,0,NA,0,0,0,NA,0,0,NA,0,0,0,NA,0,Udstrøm slut
2011-10-14T02:10:00Z,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Fiskeriet
2011-10-14T06:03:00Z,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Udstrøm
2011-10-14T06:22:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Udstrøm slut
2011-10-14T07:44:00Z,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Fiskeriet
2011-10-14T17:33:00Z,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Udstrøm
2011-10-14T19:03:00Z,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,Lav havvandstand
2011-10-15T01:58:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Udstrøm slut
2011-10-15T02:00:00Z,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Fiskeriet
2011-10-15T04:04:00Z,5,NA,5,NA,5,NA,5,5,NA,NA,5,5,NA,5,Udstrøm
2011-10-15T04:29:00Z,0,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,0,Oprensning
2011-10-15T11:51:00Z,5,NA,5,NA,5,NA,5,5,NA,NA,5,5,NA,5,Udstrøm
2011-10-15T13:42:00Z,0,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,0,Udstrøm slut
2011-10-15T20:08:00Z,5,NA,5,NA,5,NA,5,5,NA,NA,5,5,NA,5,Udstrøm
2011-10-16T01:31:00Z,0,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,0,Udstrøm slut
2011-10-16T07:01:00Z,5,NA,5,NA,5,NA,5,5,NA,NA,5,5,NA,5,Udstrøm
2011-10-16T09:58:00Z,0,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,0,Fiskens dag - MAJA
2011-10-16T20:26:00Z,5,NA,5,NA,5,NA,5,5,NA,NA,5,5,NA,5,Udstrøm
2011-10-17T01:04:00Z,0,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,0,Udstrøm slut
2011-10-17T18:25:00Z,5,NA,5,NA,5,NA,5,5,NA,NA,5,5,NA,5,Indstrøm
2011-10-17T21:26:00Z,0,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,0,Besejling
2011-10-17T21:45:00Z,5,NA,5,NA,5,NA,5,5,NA,NA,5,5,NA,5,Indstrøm
2011-10-18T00:07:00Z,0,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,0,Høj havvandstand
2011-10-18T03:34:00Z,5,NA,5,NA,5,NA,5,5,NA,NA,5,5,NA,5,Indstrøm
2011-10-18T04:54:00Z,0,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,0,Høj havvandstand
2011-10-18T16:04:00Z,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Høj havvandstand
2011-10-21T04:26:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Udstrøm slut
2011-10-21T05:09:00Z,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Fiskeriet
2011-10-21T11:00:00Z,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Udstrøm
2011-10-21T17:34:00Z,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,Indstrøm
2011-10-21T20:57:00Z,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,Udstrøm slut
2011-10-21T21:26:00Z,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Fiskeriet
2011-10-22T00:26:00Z,5,NA,5,NA,5,5,NA,5,NA,5,NA,5,NA,5,Udstrøm
2011-10-22T04:48:00Z,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,Udstrøm slut
2011-10-22T08:50:00Z,5,NA,5,NA,5,5,NA,5,NA,5,NA,5,NA,5,Indstrøm
2011-10-22T09:32:00Z,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,NA,0,Indstrøm slut
2011-10-22T12:48:00Z,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Udstrøm
2011-10-22T20:14:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Udstrøm slut
2011-10-22T23:34:00Z,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Udstrøm
2011-10-23T03:06:00Z,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,Lav havvandstand
2011-10-23T07:57:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Udstrøm slut
2011-10-23T07:58:00Z,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Fiskeriet
2011-10-23T16:03:00Z,5,NA,5,NA,5,NA,5,5,NA,NA,5,NA,5,5,Udstrøm
2011-10-23T20:56:00Z,0,NA,0,NA,0,NA,0,0,NA,NA,0,NA,0,0,Udstrøm slut
2011-10-23T21:43:00Z,NA,5,5,5,NA,5,5,5,5,NA,5,5,5,NA,Ud og indstrøm
2011-10-24T04:37:00Z,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,0,NA,Udstrøm
2011-10-24T04:38:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,Udstrøm
2011-10-24T06:45:00Z,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,Oprensning
2011-10-24T23:23:00Z,5,NA,5,NA,5,NA,5,5,NA,5,NA,5,NA,5,Ud og indstrøm
2011-10-25T01:25:00Z,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,Udstrøm slut
2011-10-25T22:10:00Z,5,NA,5,NA,5,NA,5,5,NA,5,NA,5,NA,5,Udstrøm
2011-10-26T05:54:00Z,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,Udstrøm slut
2011-10-26T06:28:00Z,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Fiskeriet
2011-10-26T15:51:00Z,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,Udstrøm
2011-10-26T16:00:00Z,NA,5,5,NA,5,5,NA,5,5,NA,5,5,NA,NA,Udstrøm
2011-10-26T22:13:00Z,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,Udstrøm slut
2011-10-27T04:26:00Z,5,NA,5,NA,5,NA,5,5,NA,5,NA,5,NA,5,Udstrøm
2011-10-27T05:30:00Z,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,Udstrøm slut
2011-10-27T05:31:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Fiskeriet
2011-10-27T23:55:00Z,5,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,Indstrøm
2011-10-28T02:49:00Z,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,Indstrøm slut
2011-10-28T07:40:00Z,5,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,Udstrøm
2011-10-28T11:08:00Z,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,Udstrøm slut
2011-10-28T18:15:00Z,5,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,Udstrøm
2011-10-28T23:33:00Z,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,Udstrøm slut
2011-10-29T18:50:00Z,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,Udstrøm
2011-11-02T22:04:00Z,5,5,NA,5,NA,5,NA,5,5,5,5,5,5,5,Udstrøm
2011-11-03T05:10:00Z,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,Udstrøm slut
2011-11-03T05:33:00Z,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Fiskeriet
2011-11-03T08:38:00Z,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,Arbejde sluse eller havn
2011-11-03T08:38:00Z,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,Arbejde sluse eller havn
2011-11-03T13:59:00Z,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Fiskeriet
2011-11-03T20:11:00Z,1,1,NA,NA,NA,1,NA,1,1,NA,1,NA,1,1,Indstrøm
2011-11-03T20:14:00Z,5,5,NA,NA,NA,5,NA,5,5,5,NA,NA,5,5,Udstrøm
2011-11-03T22:36:00Z,0,0,NA,NA,NA,0,NA,0,0,0,NA,NA,0,0,Indstrøm slut
2011-11-03T23:49:00Z,5,5,NA,5,NA,5,NA,5,5,5,5,5,5,5,Udstrøm
2011-11-04T03:51:00Z,0,0,NA,0,NA,0,NA,0,0,0,0,0,0,0,Udstrøm slut
2011-11-04T04:03:00Z,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Fiskeriet
2011-11-04T04:41:00Z,5,5,NA,NA,NA,5,NA,5,NA,5,NA,5,5,5,Indstrøm
2011-11-04T05:13:00Z,0,0,NA,NA,NA,0,NA,0,NA,0,NA,0,0,0,ikke nok vind
2011-11-04T18:48:00Z,5,5,NA,NA,NA,5,NA,5,NA,5,NA,5,NA,5,Indstrøm
2011-11-04T19:47:00Z,0,0,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,Indstrøm slut
2011-11-05T01:42:00Z,5,5,NA,NA,NA,5,NA,5,NA,5,NA,5,NA,5,Udstrøm
2011-11-05T04:54:00Z,0,0,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,Udstrøm slut
2011-11-05T14:03:00Z,5,5,NA,NA,NA,5,NA,5,NA,5,NA,5,NA,5,Udstrøm
2011-11-05T23:13:00Z,0,0,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,Indstrøm slut
2011-11-06T03:28:00Z,5,5,NA,NA,NA,5,NA,5,NA,5,NA,5,NA,5,Udstrøm
2011-11-06T07:32:00Z,0,0,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,Udstrøm slut
2011-11-06T14:32:00Z,5,5,NA,NA,NA,5,NA,5,NA,5,NA,5,NA,5,Udstrøm
2011-11-07T09:21:00Z,0,0,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,0,Udstrøm slut
2011-11-07T20:16:00Z,5,5,NA,NA,NA,5,NA,5,5,5,NA,5,NA,5,Udstrøm
2011-11-07T23:35:00Z,0,0,NA,NA,NA,0,NA,0,0,0,NA,0,NA,0,Udstrøm slut
2011-11-08T11:28:00Z,5,5,NA,NA,NA,5,NA,5,5,5,NA,5,NA,5,Indstrøm
2011-11-08T13:57:00Z,0,0,NA,NA,NA,0,NA,0,0,0,NA,0,NA,0,Indstrøm slut
2011-11-08T20:03:00Z,5,5,NA,NA,NA,5,NA,5,5,5,NA,5,NA,5,Udstrøm
2011-11-09T08:56:00Z,0,0,NA,0,NA,0,NA,0,0,0,0,0,NA,0,Udstrøm slut
2011-11-09T22:24:00Z,5,NA,5,NA,5,NA,5,5,NA,5,NA,5,NA,5,Udstrøm
2011-11-10T01:52:00Z,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,Indstrøm slut
2011-11-10T02:00:00Z,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Fiskeriet
2011-11-10T23:07:00Z,5,NA,NA,5,NA,5,5,NA,NA,5,NA,5,NA,5,Indstrøm
2011-11-11T03:58:00Z,5,NA,NA,5,NA,5,5,5,NA,5,NA,5,NA,5,Udstrøm
2011-11-11T05:07:00Z,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,Fiskeriet
2011-11-11T05:07:00Z,0,NA,NA,0,NA,0,0,0,NA,0,NA,0,NA,0,Oprensning
2011-11-11T06:08:00Z,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,Fiskeriet
2011-11-11T06:08:00Z,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,Test
2011-11-12T01:19:00Z,5,5,NA,NA,5,5,NA,NA,5,5,NA,NA,5,5,Udstrøm
2011-11-17T01:18:00Z,5,5,NA,5,5,5,5,5,5,5,5,NA,5,5,Udstrøm
2011-11-17T03:05:00Z,5,5,NA,5,5,5,5,5,5,5,5,NA,5,5,Udstrøm slut
2011-11-17T03:41:00Z,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,Udstrøm slut
2011-11-18T16:33:00Z,5,5,NA,NA,5,5,NA,NA,5,5,NA,NA,5,5,Indstrøm
2011-11-18T21:24:00Z,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,Indstrøm slut
2011-11-18T23:27:00Z,5,5,NA,NA,5,5,NA,NA,5,5,NA,NA,5,5,Udstrøm
2011-11-19T05:28:00Z,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,0,0,Ud og indstrøm slut
2011-11-19T11:23:00Z,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Udstrøm
2011-11-19T17:34:00Z,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,Udstrøm slut
2011-11-19T17:35:00Z,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,Fiskeriet
2011-11-19T22:39:00Z,5,NA,5,NA,5,NA,5,5,NA,5,NA,5,NA,5,Udstrøm
2011-11-20T05:32:00Z,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Fiskeriet
2011-11-20T05:32:00Z,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,Udstrøm slut
2011-11-20T16:48:00Z,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Udstrøm
2011-11-20T17:14:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Besejling
2011-11-20T17:14:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fiskeriet
2011-11-20T23:35:00Z,5,NA,5,NA,5,NA,5,5,NA,5,NA,5,NA,5,Udstrøm
2011-11-21T05:34:00Z,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,Tåge
2011-11-21T05:35:00Z,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Fiskeriet
2011-11-22T13:25:00Z,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,Udstrøm
2011-11-22T13:27:00Z,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Udstrøm
2011-11-22T19:41:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Udstrøm slut
2011-11-22T19:57:00Z,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,Fiskeriet
2011-11-23T02:00:00Z,5,NA,5,NA,5,NA,NA,5,NA,5,NA,5,NA,5,Udstrøm
2011-11-23T05:40:00Z,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0,NA,0,Udstrøm slut
2011-11-24T01:36:00Z,5,NA,5,NA,5,NA,5,5,NA,5,NA,5,NA,5,Indstrøm
2011-11-24T04:45:00Z,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,Indstrøm slut
2011-11-25T02:58:00Z,5,NA,5,NA,5,NA,5,5,NA,5,NA,5,NA,5,Indstrøm
2011-11-25T06:00:00Z,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,Indstrøm slut
2011-11-28T09:29:00Z,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,Fiskeriet
2011-11-28T09:30:00Z,NA,0,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,Test
2011-11-28T19:39:00Z,5,5,NA,5,5,5,5,5,5,5,5,NA,5,5,Ud og indstrøm
2011-11-29T00:23:00Z,0,0,NA,0,0,0,0,0,0,0,0,NA,0,0,Udstrøm slut
2011-11-29T09:14:00Z,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Udstrøm
2011-11-29T12:16:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Besejling
2011-12-01T11:31:00Z,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Udstrøm
2011-12-01T15:48:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Udstrøm slut
2011-12-02T12:26:00Z,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Udstrøm
2011-12-02T13:10:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Udstrøm slut
2011-12-03T00:05:00Z,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Udstrøm
2011-12-05T01:19:00Z,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Udstrøm
2011-12-05T01:44:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,Udstrøm
2011-12-05T01:46:00Z,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,Udstrøm
2011-12-05T09:50:00Z,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Udstrøm
2011-12-05T14:08:00Z,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,Fiskeriet
2011-12-05T14:08:00Z,NA,NA,NA,NA,NA,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,Fiskeriet
2011-12-05T14:16:00Z,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,Fiskeriet
2011-12-05T14:23:00Z,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,Test
2011-12-05T14:30:00Z,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,Fiskeriet
2011-12-05T14:46:00Z,0.5,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Test
2011-12-05T15:19:00Z,NA,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,Test
2011-12-05T15:21:00Z,NA,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,Test
2011-12-05T15:22:00Z,NA,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,Test
2011-12-05T15:25:00Z,NA,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,Test
2011-12-05T15:39:00Z,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Test
2011-12-05T15:43:00Z,NA,0.5,0.5,0.5,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,Test
2011-12-05T15:44:00Z,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Test
2011-12-05T15:48:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Test
2011-12-05T15:51:00Z,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,Test
2011-12-05T16:00:00Z,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,Test
2011-12-05T16:02:00Z,NA,0.5,0.5,0.5,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,Test
2011-12-05T16:10:00Z,NA,0.5,0.5,0.5,NA,NA,NA,0.5,0.5,0.5,0.5,0.5,0.5,0.5,Test
2011-12-05T16:12:00Z,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,Test
2011-12-05T16:19:00Z,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,Test
2011-12-05T16:22:00Z,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,Test
2011-12-05T16:26:00Z,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,Test
2011-12-05T16:29:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Test
2011-12-05T16:35:00Z,NA,0.5,0.5,0.5,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,Test
2011-12-05T16:36:00Z,NA,0.5,0.5,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Test
2011-12-05T16:41:00Z,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Test
2011-12-05T16:43:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Test
2011-12-05T17:06:00Z,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,Test
2011-12-05T17:10:00Z,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Test
2011-12-05T17:11:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Test
2011-12-05T17:14:00Z,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,Test
2011-12-05T17:18:00Z,NA,0,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,Test
2011-12-05T17:20:00Z,NA,0.5,0.5,0.5,NA,NA,0.5,0.5,NA,NA,NA,NA,NA,NA,Test
2011-12-05T17:21:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Test
2011-12-06T09:20:00Z,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Test
2011-12-06T09:38:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Test
2011-12-10T19:29:00Z,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Udstrøm
2011-12-10T19:58:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Udstrøm slut
2011-12-11T04:34:00Z,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Udstrøm
2011-12-11T12:13:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Udstrøm slut
2011-12-11T12:14:00Z,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Fiskeriet
2011-12-11T17:07:00Z,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Udstrøm
2011-12-11T17:20:00Z,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Besejling
